step 0: train loss 9.0455, val loss 9.1523
2220 | loss 1.7586 | lr 6.808123e-06 | 19.66ms | mfu 25.35%
2230 | loss 1.7835 | lr 6.775535e-06 | 19.89ms | mfu 25.36%
2240 | loss 1.7540 | lr 6.742860e-06 | 19.48ms | mfu 25.42%
2250 | loss 1.8279 | lr 6.710101e-06 | 19.82ms | mfu 25.44%
2260 | loss 1.7257 | lr 6.677258e-06 | 19.65ms | mfu 25.47%
2270 | loss 1.7959 | lr 6.644333e-06 | 20.15ms | mfu 25.44%
2280 | loss 1.7075 | lr 6.611328e-06 | 20.15ms | mfu 25.41%
2290 | loss 1.6994 | lr 6.578245e-06 | 19.28ms | mfu 25.49%
2300 | loss 1.7459 | lr 6.545085e-06 | 19.78ms | mfu 25.50%
2310 | loss 1.6805 | lr 6.511849e-06 | 19.36ms | mfu 25.57%
2320 | loss 1.7386 | lr 6.478540e-06 | 19.80ms | mfu 25.57%
2330 | loss 1.7533 | lr 6.445159e-06 | 19.86ms | mfu 25.57%
2340 | loss 1.6951 | lr 6.411707e-06 | 19.82ms | mfu 25.56%
2350 | loss 1.7664 | lr 6.378187e-06 | 19.88ms | mfu 25.56%
2360 | loss 1.7081 | lr 6.344599e-06 | 19.90ms | mfu 25.55%
2370 | loss 1.7333 | lr 6.310946e-06 | 19.86ms | mfu 25.54%
2380 | loss 1.7183 | lr 6.277229e-06 | 19.86ms | mfu 25.54%
2390 | loss 1.7251 | lr 6.243449e-06 | 19.41ms | mfu 25.60%
2400 | loss 1.7396 | lr 6.209609e-06 | 19.79ms | mfu 25.59%
2410 | loss 1.6941 | lr 6.175711e-06 | 19.85ms | mfu 25.59%
2420 | loss 1.6887 | lr 6.141754e-06 | 19.79ms | mfu 25.59%
2430 | loss 1.6670 | lr 6.107742e-06 | 19.61ms | mfu 25.61%
2440 | loss 1.6430 | lr 6.073677e-06 | 19.80ms | mfu 25.61%
2450 | loss 1.6850 | lr 6.039558e-06 | 20.07ms | mfu 25.57%
2460 | loss 1.6426 | lr 6.005390e-06 | 20.14ms | mfu 25.53%
2470 | loss 1.6577 | lr 5.971172e-06 | 19.47ms | mfu 25.58%
2480 | loss 1.6454 | lr 5.936907e-06 | 19.72ms | mfu 25.59%
2490 | loss 1.6179 | lr 5.902596e-06 | 19.82ms | mfu 25.59%
step 2500: train loss 1.1731, val loss 4.3805
2500 | loss 1.6625 | lr 5.868241e-06 | 1442.51ms | mfu 23.06%
2510 | loss 1.6871 | lr 5.833844e-06 | 19.77ms | mfu 23.32%
2520 | loss 1.6165 | lr 5.799406e-06 | 20.01ms | mfu 23.52%
2530 | loss 1.5938 | lr 5.764929e-06 | 19.55ms | mfu 23.76%
2540 | loss 1.6234 | lr 5.730415e-06 | 19.84ms | mfu 23.93%
2550 | loss 1.6384 | lr 5.695866e-06 | 19.84ms | mfu 24.09%
2560 | loss 1.5941 | lr 5.661282e-06 | 20.04ms | mfu 24.21%
2570 | loss 1.6590 | lr 5.626666e-06 | 19.89ms | mfu 24.34%
2580 | loss 1.6918 | lr 5.592020e-06 | 19.78ms | mfu 24.46%
2590 | loss 1.6077 | lr 5.557345e-06 | 20.34ms | mfu 24.51%
2600 | loss 1.5814 | lr 5.522642e-06 | 19.48ms | mfu 24.66%
2610 | loss 1.5710 | lr 5.487914e-06 | 19.46ms | mfu 24.80%
2620 | loss 1.5899 | lr 5.453163e-06 | 19.92ms | mfu 24.86%
2630 | loss 1.5737 | lr 5.418389e-06 | 19.52ms | mfu 24.97%
2640 | loss 1.5120 | lr 5.383595e-06 | 20.04ms | mfu 25.00%
2650 | loss 1.5704 | lr 5.348782e-06 | 20.02ms | mfu 25.03%
2660 | loss 1.5757 | lr 5.313953e-06 | 19.83ms | mfu 25.08%
2670 | loss 1.5890 | lr 5.279108e-06 | 19.60ms | mfu 25.16%
2680 | loss 1.5856 | lr 5.244249e-06 | 19.77ms | mfu 25.20%
2690 | loss 1.5204 | lr 5.209378e-06 | 19.76ms | mfu 25.25%
2700 | loss 1.5653 | lr 5.174497e-06 | 19.70ms | mfu 25.29%
2710 | loss 1.6380 | lr 5.139608e-06 | 19.66ms | mfu 25.34%
2720 | loss 1.5798 | lr 5.104712e-06 | 19.82ms | mfu 25.36%
2730 | loss 1.5665 | lr 5.069811e-06 | 19.85ms | mfu 25.38%
2740 | loss 1.5772 | lr 5.034906e-06 | 19.62ms | mfu 25.42%
2750 | loss 1.5132 | lr 5.000000e-06 | 20.11ms | mfu 25.40%
2760 | loss 1.5317 | lr 4.965094e-06 | 19.89ms | mfu 25.40%
2770 | loss 1.5367 | lr 4.930189e-06 | 19.64ms | mfu 25.44%
2780 | loss 1.5333 | lr 4.895288e-06 | 19.92ms | mfu 25.44%
2790 | loss 1.5779 | lr 4.860392e-06 | 19.86ms | mfu 25.45%
2800 | loss 1.5470 | lr 4.825503e-06 | 19.81ms | mfu 25.46%
2810 | loss 1.5389 | lr 4.790622e-06 | 19.55ms | mfu 25.50%
2820 | loss 1.4675 | lr 4.755751e-06 | 20.10ms | mfu 25.48%
2830 | loss 1.5378 | lr 4.720892e-06 | 19.72ms | mfu 25.50%
2840 | loss 1.5531 | lr 4.686047e-06 | 19.88ms | mfu 25.50%
2850 | loss 1.5904 | lr 4.651218e-06 | 19.80ms | mfu 25.50%
2860 | loss 1.5474 | lr 4.616405e-06 | 19.84ms | mfu 25.51%
2870 | loss 1.5342 | lr 4.581611e-06 | 19.86ms | mfu 25.51%
2880 | loss 1.5320 | lr 4.546837e-06 | 19.88ms | mfu 25.50%
2890 | loss 1.5291 | lr 4.512086e-06 | 19.89ms | mfu 25.50%
2900 | loss 1.4728 | lr 4.477358e-06 | 19.45ms | mfu 25.55%
2910 | loss 1.5088 | lr 4.442655e-06 | 19.88ms | mfu 25.55%
2920 | loss 1.5241 | lr 4.407980e-06 | 19.67ms | mfu 25.57%
2930 | loss 1.5328 | lr 4.373334e-06 | 19.55ms | mfu 25.60%
2940 | loss 1.5289 | lr 4.338718e-06 | 20.04ms | mfu 25.57%
2950 | loss 1.4878 | lr 4.304134e-06 | 19.90ms | mfu 25.56%
2960 | loss 1.4485 | lr 4.269585e-06 | 19.90ms | mfu 25.55%
2970 | loss 1.4646 | lr 4.235071e-06 | 19.85ms | mfu 25.54%
2980 | loss 1.5006 | lr 4.200594e-06 | 19.62ms | mfu 25.57%
2990 | loss 1.4795 | lr 4.166156e-06 | 19.82ms | mfu 25.57%
step 3000: train loss 1.0043, val loss 4.4810
3000 | loss 1.5336 | lr 4.131759e-06 | 1442.33ms | mfu 23.05%
3010 | loss 1.4893 | lr 4.097404e-06 | 19.63ms | mfu 23.32%
3020 | loss 1.5408 | lr 4.063093e-06 | 19.85ms | mfu 23.54%
3030 | loss 1.4720 | lr 4.028828e-06 | 19.85ms | mfu 23.74%
3040 | loss 1.5310 | lr 3.994610e-06 | 19.44ms | mfu 23.97%
3050 | loss 1.4728 | lr 3.960442e-06 | 19.65ms | mfu 24.15%
3060 | loss 1.4730 | lr 3.926323e-06 | 19.85ms | mfu 24.29%
3070 | loss 1.4214 | lr 3.892258e-06 | 19.85ms | mfu 24.41%
3080 | loss 1.5105 | lr 3.858246e-06 | 19.88ms | mfu 24.52%
3090 | loss 1.5180 | lr 3.824289e-06 | 19.87ms | mfu 24.62%
3100 | loss 1.4979 | lr 3.790391e-06 | 19.87ms | mfu 24.70%
3110 | loss 1.5280 | lr 3.756551e-06 | 19.44ms | mfu 24.84%
3120 | loss 1.4908 | lr 3.722771e-06 | 19.79ms | mfu 24.91%
3130 | loss 1.4783 | lr 3.689054e-06 | 19.85ms | mfu 24.97%
3140 | loss 1.4830 | lr 3.655401e-06 | 19.84ms | mfu 25.03%
3150 | loss 1.4300 | lr 3.621813e-06 | 19.44ms | mfu 25.13%
3160 | loss 1.4279 | lr 3.588293e-06 | 19.44ms | mfu 25.22%
3170 | loss 1.4523 | lr 3.554841e-06 | 19.85ms | mfu 25.25%
3180 | loss 1.4157 | lr 3.521460e-06 | 19.84ms | mfu 25.28%
3190 | loss 1.4310 | lr 3.488151e-06 | 19.88ms | mfu 25.30%
3200 | loss 1.4720 | lr 3.454915e-06 | 19.86ms | mfu 25.32%
3210 | loss 1.4199 | lr 3.421755e-06 | 19.62ms | mfu 25.37%
3220 | loss 1.4572 | lr 3.388672e-06 | 19.41ms | mfu 25.44%
3230 | loss 1.4719 | lr 3.355667e-06 | 19.86ms | mfu 25.45%
3240 | loss 1.4080 | lr 3.322742e-06 | 19.87ms | mfu 25.45%
3250 | loss 1.4037 | lr 3.289899e-06 | 19.88ms | mfu 25.46%
3260 | loss 1.4526 | lr 3.257140e-06 | 20.06ms | mfu 25.44%
3270 | loss 1.3765 | lr 3.224465e-06 | 20.16ms | mfu 25.41%
3280 | loss 1.4156 | lr 3.191877e-06 | 19.19ms | mfu 25.51%
3290 | loss 1.3903 | lr 3.159377e-06 | 19.81ms | mfu 25.51%
3300 | loss 1.4750 | lr 3.126967e-06 | 19.67ms | mfu 25.54%
3310 | loss 1.4142 | lr 3.094648e-06 | 19.68ms | mfu 25.56%
3320 | loss 1.4578 | lr 3.062422e-06 | 19.88ms | mfu 25.55%
3330 | loss 1.4369 | lr 3.030290e-06 | 19.41ms | mfu 25.60%
3340 | loss 1.4562 | lr 2.998255e-06 | 19.89ms | mfu 25.59%
3350 | loss 1.3853 | lr 2.966317e-06 | 19.87ms | mfu 25.58%
3360 | loss 1.4186 | lr 2.934478e-06 | 19.84ms | mfu 25.58%
